iter	Passed	Remaining
45023	111018	36927
45024	111019	36924
45025	111020	36921
45026	111027	36920
45027	111034	36919
45028	111041	36918
45029	111043	36915
45030	111046	36913
45031	111048	36910
45032	111049	36907
45033	111056	36907
45034	111064	36906
45035	111065	36903
45036	111072	36902
45037	111073	36899
45038	111077	36897
45039	111078	36894
45040	111086	36893
45041	111087	36891
45042	111094	36890
45043	111095	36887
45044	111097	36884
45045	111104	36883
45046	111105	36880
45047	111112	36879
45048	111119	36878
45049	111121	36875
45050	111124	36873
45051	111126	36871
45052	111133	36870
45053	111136	36867
45054	111138	36865
45055	111146	36864
45056	111148	36862
45057	111152	36860
45058	111155	36857
45059	111159	36855
45060	111162	36853
45061	111163	36850
45062	111173	36850
45063	111175	36848
45064	111178	36845
45065	111181	36843
45066	111188	36842
45067	111190	36839
45068	111192	36837
45069	111195	36834
45070	111199	36833
45071	111201	36830
45072	111208	36829
45073	111215	36828
45074	111223	36827
45075	111225	36825
45076	111232	36824
45077	111239	36823
45078	111246	36822
45079	111253	36821
45080	111259	36819
45081	111260	36816
45082	111261	36813
45083	111267	36812
45084	111273	36811
45085	111274	36808
45086	111275	36805
45087	111276	36802
45088	111276	36799
45089	111280	36797
45090	111286	36796
45091	111293	36795
45092	111297	36793
45093	111300	36790
45094	111306	36789
45095	111313	36788
45096	111315	36785
45097	111317	36783
45098	111321	36781
45099	111325	36779
45100	111335	36779
45101	111343	36778
45102	111353	36778
45103	111356	36776
45104	111357	36773
45105	111359	36771
45106	111361	36768
45107	111367	36767
45108	111375	36766
45109	111376	36763
45110	111383	36762
45111	111390	36761
45112	111394	36759
45113	111396	36756
45114	111403	36755
45115	111404	36752
45116	111411	36751
45117	111417	36750
45118	111420	36748
45119	111422	36745
45120	111424	36743
45121	111430	36741
45122	111431	36738
45123	111432	36736
45124	111436	36733
45125	111443	36732
45126	111450	36732
45127	111454	36730
45128	111456	36727
45129	111460	36725
45130	111467	36724
45131	111467	36721
45132	111468	36718
45133	111475	36717
45134	111482	36716
45135	111483	36713
45136	111489	36711
45137	111491	36709
45138	111498	36708
45139	111499	36705
45140	111506	36704
45141	111513	36703
45142	111520	36702
45143	111522	36699
45144	111530	36699
45145	111537	36698
45146	111544	36697
45147	111550	36696
45148	111557	36695
45149	111564	36694
45150	111568	36691
45151	111569	36689
45152	111570	36686
45153	111574	36684
45154	111575	36681
45155	111582	36680
45156	111589	36679
45157	111590	36676
45158	111597	36675
45159	111599	36672
45160	111606	36671
45161	111608	36668
45162	111614	36667
45163	111616	36665
45164	111617	36662
45165	111619	36659
45166	111626	36658
45167	111633	36657
45168	111640	36656
45169	111647	36655
45170	111651	36653
45171	111655	36651
45172	111665	36651
45173	111669	36649
45174	111676	36648
45175	111678	36646
45176	111685	36645
45177	111688	36642
45178	111695	36641
45179	111697	36639
45180	111700	36636
45181	111703	36634
45182	111711	36633
45183	111712	36631
45184	111713	36628
45185	111724	36628
45186	111725	36625
45187	111729	36623
45188	111731	36620
45189	111734	36618
45190	111741	36617
45191	111749	36616
45192	111756	36615
45193	111764	36615
45194	111774	36615
45195	111775	36612
45196	111777	36609
45197	111786	36609
45198	111787	36606
45199	111788	36603
45200	111795	36602
45201	111796	36599
45202	111798	36596
45203	111801	36594
45204	111808	36593
45205	111815	36592
45206	111823	36591
45207	111833	36591
45208	111841	36591
45209	111842	36588
45210	111852	36588
45211	111855	36585
45212	111862	36584
45213	111864	36582
45214	111870	36581
45215	111874	36578
45216	111882	36578
45217	111884	36575
45218	111885	36572
45219	111892	36571
45220	111896	36569
45221	111904	36569
45222	111906	36566
45223	111913	36565
45224	111914	36562
45225	111915	36559
45226	111922	36558
45227	111928	36557
45228	111936	36556
45229	111938	36553
45230	111944	36552
45231	111952	36551
45232	111959	36550
45233	111963	36548
45234	111965	36546
45235	111967	36543
45236	111974	36542
45237	111980	36541
45238	111983	36538
45239	111986	36536
45240	111988	36534
45241	111997	36533
45242	112004	36532
45243	112011	36531
45244	112013	36529
45245	112014	36526
45246	112021	36525
45247	112022	36522
45248	112031	36521
45249	112032	36518
45250	112045	36519
45251	112052	36518
45252	112054	36516
45253	112059	36514
45254	112061	36511
45255	112068	36510
45256	112071	36508
45257	112072	36505
45258	112080	36504
45259	112082	36502
45260	112091	36502
45261	112093	36499
45262	112094	36496
45263	112095	36493
45264	112099	36491
45265	112100	36488
45266	112108	36487
45267	112115	36486
45268	112116	36484
45269	112125	36483
45270	112129	36481
45271	112131	36478
45272	112132	36476
45273	112133	36473
45274	112143	36473
45275	112144	36470
45276	112145	36467
45277	112153	36466
45278	112156	36463
45279	112164	36463
45280	112166	36460
45281	112176	36460
45282	112183	36459
45283	112190	36458
45284	112192	36456
45285	112196	36454
45286	112198	36451
45287	112206	36450
45288	112209	36448
45289	112216	36447
45290	112218	36444
45291	112219	36441
45292	112221	36439
45293	112224	36437
45294	112225	36434
45295	112229	36432
45296	112237	36431
45297	112240	36428
45298	112244	36426
45299	112252	36426
45300	112256	36424
45301	112264	36423
45302	112267	36421
45303	112268	36418
45304	112276	36417
45305	112285	36417
45306	112286	36414
45307	112290	36412
45308	112291	36409
45309	112300	36408
45310	112308	36408
45311	112309	36405
45312	112313	36403
45313	112315	36400
45314	112317	36398
45315	112319	36395
45316	112321	36392
45317	112329	36392
45318	112330	36389
45319	112332	36386
45320	112340	36385
45321	112344	36383
45322	112345	36380
45323	112353	36380
45324	112355	36377
45325	112357	36375
45326	112362	36373
45327	112363	36370
45328	112364	36367
45329	112372	36366
45330	112374	36364
45331	112375	36361
45332	112376	36358
45333	112378	36355
45334	112380	36352
45335	112387	36351
45336	112388	36348
45337	112391	36346
45338	112392	36343
45339	112400	36342
45340	112403	36340
45341	112404	36337
45342	112406	36335
45343	112408	36332
45344	112415	36331
45345	112423	36330
45346	112425	36328
45347	112426	36325
45348	112430	36323
45349	112436	36321
45350	112446	36321
45351	112448	36319
45352	112456	36318
45353	112458	36315
45354	112468	36315
45355	112469	36312
45356	112475	36311
45357	112477	36308
45358	112484	36307
45359	112486	36305
45360	112493	36304
45361	112494	36301
45362	112500	36299
45363	112507	36298
45364	112507	36295
45365	112514	36294
45366	112516	36292
45367	112518	36289
45368	112526	36288
45369	112532	36287
45370	112536	36285
45371	112538	36282
45372	112545	36281
45373	112549	36279
45374	112556	36278
45375	112562	36277
45376	112564	36274
45377	112566	36271
45378	112567	36268
45379	112568	36266
45380	112570	36263
45381	112572	36260
45382	112573	36257
45383	112576	36255
45384	112584	36254
45385	112588	36252
45386	112590	36250
45387	112592	36247
45388	112599	36246
45389	112606	36245
45390	112608	36242
45391	112610	36240
45392	112611	36237
45393	112612	36234
45394	112618	36233
45395	112625	36232
45396	112626	36228
45397	112628	36226
45398	112632	36224
45399	112638	36222
45400	112641	36220
45401	112649	36219
45402	112650	36216
45403	112651	36213
45404	112654	36211
45405	112661	36210
45406	112669	36210
45407	112678	36209
45408	112682	36207
45409	112689	36206
45410	112690	36203
45411	112698	36202
45412	112699	36199
45413	112700	36196
45414	112701	36193
45415	112702	36191
45416	112706	36189
45417	112710	36187
45418	112711	36184
45419	112712	36181
45420	112714	36178
45421	112715	36175
45422	112717	36172
45423	112718	36169
45424	112720	36167
45425	112727	36166
45426	112730	36163
45427	112731	36160
45428	112738	36160
45429	112746	36159
45430	112747	36156
45431	112748	36153
45432	112756	36152
45433	112758	36150
45434	112765	36149
45435	112767	36146
45436	112769	36143
45437	112771	36141
45438	112772	36138
45439	112780	36137
45440	112784	36135
45441	112785	36132
45442	112787	36129
45443	112795	36129
45444	112797	36126
45445	112800	36124
45446	112810	36124
45447	112818	36123
45448	112819	36120
45449	112820	36117
45450	112821	36114
45451	112829	36113
45452	112838	36113
45453	112848	36113
45454	112849	36110
45455	112852	36107
45456	112855	36105
45457	112857	36102
45458	112858	36100
45459	112862	36098
45460	112869	36097
45461	112870	36094
45462	112873	36091
45463	112875	36089
45464	112878	36086
45465	112879	36083
45466	112881	36081
45467	112889	36080
45468	112892	36078
45469	112899	36077
45470	112900	36074
45471	112904	36072
45472	112912	36071
45473	112913	36068
45474	112914	36065
45475	112915	36062
45476	112916	36059
45477	112918	36057
45478	112919	36054
45479	112926	36053
45480	112928	36050
45481	112930	36047
45482	112932	36045
45483	112934	36042
45484	112944	36042
45485	112949	36040
45486	112956	36039
45487	112961	36037
45488	112964	36035
45489	112973	36035
45490	112980	36034
45491	112988	36033
45492	112990	36030
45493	112997	36029
45494	112998	36026
45495	112999	36023
45496	113007	36023
45497	113011	36021
45498	113011	36018
45499	113019	36017
45500	113027	36016
45501	113029	36013
45502	113030	36010
45503	113033	36008
45504	113035	36005
45505	113043	36005
45506	113046	36002
45507	113053	36001
45508	113062	36001
45509	113067	35999
45510	113074	35998
45511	113081	35997
45512	113089	35996
45513	113090	35993
45514	113092	35991
45515	113099	35990
45516	113103	35988
45517	113104	35985
45518	113106	35982
45519	113108	35979
45520	113109	35977
45521	113110	35974
45522	113114	35971
45523	113121	35971
45524	113122	35968
45525	113124	35965
45526	113131	35964
45527	113132	35961
45528	113136	35959
45529	113138	35956
45530	113145	35955
45531	113153	35954
45532	113154	35952
45533	113158	35950
45534	113165	35948
45535	113166	35946
45536	113173	35945
45537	113181	35944
45538	113182	35941
45539	113189	35940
45540	113193	35938
45541	113194	35935
45542	113195	35932
45543	113199	35930
45544	113200	35927
45545	113201	35924
45546	113202	35921
45547	113203	35918
45548	113204	35915
45549	113207	35913
45550	113214	35912
45551	113215	35909
45552	113222	35908
45553	113224	35905
45554	113225	35902
45555	113227	35899
45556	113234	35898
45557	113238	35896
45558	113239	35893
45559	113246	35892
45560	113250	35890
45561	113257	35889
45562	113259	35887
45563	113266	35885
45564	113273	35885
45565	113281	35884
45566	113282	35881
45567	113284	35878
45568	113285	35875
45569	113286	35872
45570	113288	35870
45571	113295	35869
45572	113298	35866
45573	113300	35864
45574	113304	35862
45575	113311	35861
45576	113312	35858
45577	113313	35855
45578	113320	35854
45579	113321	35851
45580	113325	35849
45581	113326	35846
45582	113333	35845
45583	113336	35842
45584	113343	35841
45585	113351	35840
45586	113351	35837
45587	113352	35834
45588	113360	35834
45589	113368	35833
45590	113369	35830
45591	113370	35827
45592	113371	35824
45593	113378	35823
45594	113386	35822
45595	113390	35820
45596	113391	35817
45597	113399	35816
45598	113400	35813
45599	113401	35811
45600	113409	35810
45601	113411	35807
45602	113413	35805
45603	113420	35804
45604	113424	35802
45605	113426	35799
45606	113427	35796
45607	113429	35793
45608	113431	35791
45609	113439	35790
45610	113440	35787
45611	113448	35786
45612	113452	35784
45613	113458	35783
45614	113461	35780
45615	113462	35777
45616	113464	35775
45617	113471	35774
45618	113473	35771
45619	113481	35770
45620	113488	35769
45621	113495	35768
45622	113496	35765
45623	113503	35764
45624	113505	35762
45625	113509	35760
45626	113513	35757
45627	113517	35755
45628	113524	35754
45629	113525	35751
45630	113532	35750
45631	113534	35748
45632	113535	35745
45633	113542	35744
45634	113550	35743
45635	113554	35741
45636	113556	35738
45637	113556	35735
45638	113557	35732
45639	113559	35729
45640	113562	35727
45641	113564	35724
45642	113565	35722
45643	113569	35719
45644	113570	35716
45645	113572	35714
45646	113573	35711
45647	113576	35709
45648	113583	35708
45649	113590	35706
45650	113597	35705
45651	113600	35703
45652	113604	35701
45653	113606	35698
45654	113613	35697
45655	113620	35696
45656	113628	35696
45657	113636	35695
45658	113639	35693
45659	113640	35690
45660	113641	35686
45661	113643	35684
45662	113646	35682
45663	113650	35680
45664	113657	35679
45665	113665	35678
45666	113667	35675
45667	113668	35672
45668	113672	35670
45669	113679	35669
45670	113680	35666
45671	113681	35663
45672	113688	35662
45673	113690	35659
45674	113692	35657
45675	113694	35654
45676	113696	35651
45677	113703	35650
45678	113710	35649
45679	113711	35646
45680	113715	35644
45681	113715	35641
45682	113718	35639
45683	113719	35636
45684	113722	35634
45685	113729	35633
45686	113731	35630
45687	113738	35629
45688	113740	35626
45689	113741	35623
45690	113742	35620
45691	113750	35619
45692	113757	35618
45693	113765	35617
45694	113772	35616
45695	113776	35614
45696	113777	35611
45697	113784	35610
45698	113791	35609
45699	113794	35607
45700	113797	35605
45701	113804	35604
45702	113806	35601
45703	113807	35598
45704	113811	35596
45705	113819	35595
45706	113821	35592
45707	113828	35592
45708	113835	35590
45709	113836	35587
45710	113837	35584
45711	113845	35584
45712	113846	35581
45713	113853	35580
45714	113854	35577
45715	113862	35576
45716	113869	35575
45717	113877	35574
45718	113884	35573
45719	113888	35571
45720	113889	35568
45721	113891	35565
45722	113892	35562
45723	113899	35561
45724	113906	35560
45725	113914	35559
45726	113921	35559
45727	113929	35558
45728	113937	35557
45729	113939	35554
45730	113941	35551
45731	113942	35549
45732	113944	35546
45733	113945	35543
45734	113952	35542
45735	113959	35541
45736	113963	35539
45737	113970	35538
45738	113978	35537
45739	113979	35534
45740	113987	35533
45741	113994	35532
45742	114001	35531
45743	114009	35530
45744	114010	35527
45745	114016	35526
45746	114019	35524
45747	114025	35522
45748	114026	35519
45749	114028	35517
45750	114034	35515
45751	114037	35513
45752	114041	35511
45753	114048	35510
45754	114049	35507
45755	114057	35506
45756	114063	35505
45757	114065	35502
45758	114067	35499
45759	114069	35497
45760	114076	35496
45761	114077	35493
45762	114079	35490
45763	114086	35489
45764	114094	35488
45765	114101	35487
45766	114103	35484
45767	114110	35483
45768	114118	35483
45769	114126	35482
45770	114127	35479
45771	114129	35476
45772	114130	35473
45773	114137	35472
45774	114141	35470
45775	114148	35469
45776	114151	35467
45777	114154	35464
45778	114155	35461
45779	114157	35459
45780	114164	35457
45781	114166	35455
45782	114170	35453
45783	114171	35450
45784	114179	35449
45785	114183	35447
45786	114184	35444
45787	114192	35443
45788	114194	35441
45789	114202	35440
45790	114204	35437
45791	114205	35434
45792	114211	35433
45793	114218	35432
45794	114220	35429
45795	114226	35428
45796	114228	35425
45797	114232	35423
45798	114233	35420
45799	114240	35419
45800	114248	35418
45801	114255	35417
45802	114259	35415
45803	114260	35412
45804	114263	35410
45805	114271	35409
45806	114273	35406
45807	114281	35406
45808	114282	35403
45809	114283	35400
45810	114289	35398
45811	114290	35395
45812	114297	35394
45813	114299	35391
45814	114305	35390
45815	114307	35387
45816	114314	35386
45817	114316	35384
45818	114322	35382
45819	114330	35381
45820	114334	35380
45821	114336	35377
45822	114338	35374
45823	114340	35372
45824	114348	35371
45825	114351	35369
45826	114358	35367
45827	114365	35366
45828	114372	35365
45829	114379	35364
45830	114380	35361
45831	114382	35358
45832	114384	35356
45833	114392	35355
45834	114393	35352
45835	114400	35351
45836	114401	35348
45837	114409	35347
45838	114416	35346
45839	114420	35344
45840	114422	35341
45841	114423	35339
45842	114425	35336
45843	114432	35335
45844	114433	35332
45845	114434	35329
45846	114436	35326
45847	114443	35325
45848	114453	35325
45849	114454	35322
45850	114458	35320
45851	114459	35317
45852	114463	35315
45853	114464	35312
45854	114471	35311
45855	114479	35310
45856	114485	35309
45857	114489	35307
45858	114490	35304
45859	114497	35302
45860	114498	35299
45861	114499	35297
45862	114501	35294
45863	114508	35293
45864	114509	35290
45865	114516	35289
45866	114520	35287
45867	114524	35285
45868	114531	35284
45869	114539	35283
45870	114546	35282
45871	114554	35281
45872	114561	35280
45873	114565	35278
45874	114566	35275
45875	114573	35274
45876	114574	35271
45877	114576	35268
45878	114577	35265
45879	114584	35264
45880	114592	35263
45881	114593	35260
45882	114594	35257
45883	114602	35256
45884	114610	35255
45885	114611	35253
45886	114614	35250
45887	114622	35250
45888	114626	35247
45889	114633	35246
45890	114641	35246
45891	114643	35243
45892	114651	35242
45893	114658	35241
45894	114665	35240
45895	114669	35238
45896	114671	35235
45897	114678	35234
45898	114679	35231
45899	114686	35230
45900	114688	35227
45901	114695	35226
45902	114696	35223
45903	114697	35220
45904	114705	35219
45905	114706	35217
45906	114708	35214
45907	114709	35211
45908	114717	35210
45909	114725	35209
45910	114727	35207
45911	114728	35204
45912	114730	35201
45913	114738	35200
45914	114746	35199
45915	114751	35198
45916	114752	35195
45917	114761	35194
45918	114770	35194
45919	114778	35193
45920	114787	35193
45921	114790	35190
45922	114792	35187
45923	114795	35185
45924	114796	35182
45925	114797	35179
45926	114805	35178
45927	114812	35177
45928	114814	35175
45929	114816	35172
45930	114823	35171
45931	114830	35170
45932	114832	35167
45933	114833	35164
45934	114840	35163
45935	114847	35162
45936	114848	35159
45937	114852	35157
45938	114853	35154
45939	114854	35151
45940	114855	35148
45941	114861	35147
45942	114869	35146
45943	114877	35145
45944	114885	35144
45945	114893	35143
45946	114895	35141
45947	114902	35139
45948	114903	35136
45949	114910	35135
45950	114919	35135
45951	114928	35134
45952	114930	35132
45953	114933	35129
45954	114934	35126
45955	114935	35123
45956	114939	35121
45957	114946	35120
45958	114953	35119
45959	114956	35117
45960	114957	35114
45961	114963	35112
45962	114967	35110
45963	114968	35107
45964	114975	35106
45965	114979	35104
45966	114981	35101
45967	114987	35100
45968	114994	35099
45969	114995	35096
45970	115002	35095
45971	115004	35092
45972	115011	35091
45973	115012	35088
45974	115019	35087
45975	115026	35086
45976	115033	35085
45977	115034	35082
45978	115036	35079
45979	115043	35078
45980	115047	35076
45981	115054	35075
45982	115060	35073
45983	115067	35072
45984	115068	35069
45985	115075	35068
45986	115082	35067
45987	115083	35064
45988	115087	35062
45989	115095	35061
45990	115098	35059
45991	115105	35058
45992	115113	35057
45993	115119	35055
45994	115120	35053
45995	115128	35052
45996	115135	35050
45997	115142	35049
45998	115142	35046
45999	115149	35045
46000	115151	35042
46001	115153	35040
46002	115155	35037
46003	115162	35036
46004	115163	35033
46005	115170	35032
46006	115177	35031
46007	115183	35029
46008	115190	35028
46009	115192	35026
46010	115194	35023
46011	115200	35021
46012	115207	35020
46013	115209	35017
46014	115215	35016
46015	115216	35013
46016	115217	35010
46017	115221	35008
46018	115228	35007
46019	115229	35004
46020	115236	35003
46021	115242	35001
46022	115243	34999
46023	115245	34996
46024	115251	34994
46025	115253	34992
46026	115254	34989
46027	115261	34988
46028	115269	34987
46029	115270	34984
46030	115277	34983
46031	115285	34982
46032	115285	34979
46033	115288	34976
46034	115289	34973
46035	115291	34971
46036	115297	34969
46037	115299	34966
46038	115302	34964
46039	115309	34963
46040	115311	34960
46041	115318	34959
46042	115322	34957
46043	115323	34954
46044	115327	34952
46045	115334	34951
46046	115338	34949
46047	115338	34946
46048	115340	34943
46049	115347	34942
46050	115347	34939
46051	115355	34938
46052	115358	34936
46053	115366	34934
46054	115373	34933
46055	115374	34930
46056	115377	34928
46057	115384	34927
46058	115385	34924
46059	115389	34922
46060	115390	34919
46061	115397	34918
46062	115399	34915
46063	115407	34914
46064	115408	34911
46065	115415	34910
46066	115421	34909
46067	115424	34906
46068	115427	34904
46069	115434	34903
46070	115441	34902
46071	115444	34899
46072	115450	34898
46073	115452	34895
46074	115453	34892
46075	115455	34890
46076	115462	34888
46077	115469	34887
46078	115476	34886
46079	115477	34883
46080	115479	34881
46081	115481	34878
46082	115488	34877
46083	115491	34874
46084	115492	34872
46085	115493	34869
46086	115500	34867
46087	115502	34865
46088	115503	34862
46089	115510	34861
46090	115511	34858
46091	115518	34856
46092	115519	34853
46093	115520	34851
46094	115527	34849
46095	115528	34847
46096	115536	34846
46097	115540	34844
46098	115547	34842
46099	115547	34839
46100	115549	34837
46101	115556	34835
46102	115563	34834
46103	115565	34831
46104	115572	34830
46105	115573	34827
46106	115576	34825
46107	115579	34823
46108	115586	34822
46109	115594	34821
46110	115602	34820
46111	115605	34817
46112	115613	34817
46113	115614	34814
46114	115617	34811
46115	115625	34810
46116	115633	34810
46117	115637	34807
46118	115645	34807
46119	115649	34805
46120	115654	34803
46121	115657	34800
46122	115658	34798
46123	115659	34795
46124	115660	34792
46125	115664	34790
46126	115673	34789
46127	115681	34788
46128	115682	34785
46129	115685	34783
46130	115686	34780
46131	115690	34778
46132	115694	34776
46133	115697	34773
46134	115698	34771
46135	115706	34770
46136	115715	34769
46137	115722	34768
46138	115730	34767
46139	115731	34764
46140	115737	34763
46141	115738	34760
46142	115740	34757
46143	115747	34756
46144	115750	34753
46145	115758	34752
46146	115765	34752
46147	115766	34749
46148	115774	34748
46149	115776	34745
46150	115784	34744
46151	115785	34741
46152	115792	34740
46153	115800	34739
46154	115801	34736
46155	115801	34733
46156	115808	34732
46157	115816	34731
46158	115823	34730
46159	115831	34729
46160	115833	34726
46161	115834	34723
46162	115838	34721
46163	115845	34720
46164	115853	34719
46165	115854	34716
46166	115862	34715
46167	115864	34713
46168	115873	34712
46169	115874	34709
46170	115876	34706
46171	115878	34704
46172	115879	34701
46173	115886	34700
46174	115894	34699
46175	115896	34696
46176	115900	34694
46177	115908	34693
46178	115909	34690
46179	115916	34689
46180	115924	34688
46181	115925	34685
46182	115933	34684
46183	115935	34682
46184	115937	34679
46185	115939	34676
46186	115946	34675
46187	115947	34672
46188	115955	34671
46189	115956	34668
46190	115957	34666
46191	115958	34663
46192	115960	34660
46193	115961	34657
46194	115965	34655
46195	115972	34654
46196	115980	34653
46197	115988	34652
46198	115995	34651
46199	116003	34650
46200	116004	34647
46201	116012	34646
46202	116015	34644
46203	116023	34643
46204	116024	34640
46205	116025	34637
46206	116026	34634
46207	116034	34633
46208	116040	34632
46209	116048	34631
46210	116050	34628
46211	116057	34627
46212	116065	34626
46213	116072	34625
46214	116080	34624
46215	116082	34621
46216	116089	34620
46217	116096	34619
46218	116097	34616
46219	116104	34615
46220	116112	34614
46221	116119	34613
46222	116126	34611
46223	116134	34611
46224	116141	34610
46225	116142	34607
46226	116145	34604
46227	116152	34603
46228	116159	34602
46229	116160	34599
46230	116167	34598
46231	116168	34595
46232	116168	34592
46233	116175	34590
46234	116176	34587
46235	116177	34584
46236	116184	34583
46237	116188	34581
46238	116195	34580
46239	116196	34577
46240	116203	34576
46241	116211	34575
46242	116212	34572
46243	116220	34571
46244	116222	34568
46245	116223	34565
46246	116230	34564
46247	116231	34561
46248	116233	34559
46249	116241	34558
46250	116243	34555
46251	116250	34554
46252	116258	34553
46253	116266	34552
46254	116274	34551
46255	116281	34550
46256	116286	34548
46257	116293	34547
46258	116301	34546
46259	116305	34544
46260	116312	34543
46261	116314	34540
46262	116315	34537
46263	116316	34535
46264	116317	34532
46265	116321	34529
46266	116329	34529
46267	116337	34528
46268	116339	34525
46269	116347	34524
46270	116354	34523
46271	116362	34522
46272	116364	34519
46273	116373	34519
46274	116374	34516
46275	116378	34514
46276	116382	34512
46277	116383	34509
46278	116385	34506
46279	116389	34504
46280	116396	34503
46281	116398	34500
46282	116406	34499
46283	116407	34496
46284	116410	34494
46285	116417	34493
46286	116425	34492
46287	116432	34491
46288	116435	34488
46289	116442	34487
46290	116444	34484
46291	116446	34482
46292	116453	34480
46293	116461	34479
46294	116468	34478
46295	116469	34475
46296	116470	34472
46297	116477	34471
46298	116485	34470
46299	116487	34468
46300	116489	34465
46301	116496	34464
46302	116497	34461
46303	116498	34458
46304	116499	34455
46305	116506	34454
46306	116507	34451
46307	116508	34448
46308	116516	34447
46309	116517	34444
46310	116519	34441
46311	116526	34440
46312	116533	34439
46313	116534	34436
46314	116541	34435
46315	116549	34434
46316	116556	34433
46317	116563	34432
46318	116564	34429
46319	116566	34426
46320	116573	34425
46321	116581	34424
46322	116584	34422
46323	116592	34420
46324	116600	34420
46325	116603	34417
46326	116604	34414
46327	116606	34411
46328	116607	34409
46329	116609	34406
46330	116611	34403
46331	116618	34402
46332	116626	34401
46333	116627	34398
46334	116631	34396
46335	116638	34395
46336	116645	34394
46337	116647	34391
46338	116654	34390
46339	116662	34389
46340	116663	34386
46341	116664	34383
46342	116666	34380
46343	116667	34377
46344	116668	34374
46345	116670	34372
46346	116677	34371
46347	116685	34370
46348	116686	34367
46349	116687	34364
46350	116694	34363
46351	116702	34362
46352	116703	34359
46353	116705	34356
46354	116707	34354
46355	116715	34352
46356	116716	34350
46357	116718	34347
46358	116720	34344
46359	116728	34343
46360	116731	34341
46361	116739	34340
46362	116740	34337
46363	116741	34334
46364	116748	34333
46365	116750	34330
46366	116757	34329
46367	116760	34327
46368	116767	34325
46369	116768	34323
46370	116770	34320
46371	116771	34317
46372	116772	34314
46373	116776	34312
46374	116777	34309
46375	116778	34306
46376	116785	34305
46377	116793	34304
46378	116796	34301
46379	116804	34300
46380	116805	34298
46381	116812	34296
46382	116820	34295
46383	116821	34292
46384	116824	34290
46385	116828	34288
46386	116835	34287
46387	116837	34284
46388	116839	34281
46389	116840	34278
46390	116841	34275
46391	116844	34273
46392	116851	34272
46393	116859	34271
46394	116867	34270
46395	116870	34268
46396	116871	34265
46397	116875	34263
46398	116882	34261
46399	116883	34258
46400	116884	34255
46401	116885	34252
46402	116887	34250
46403	116888	34247
46404	116890	34244
46405	116891	34241
46406	116899	34240
46407	116900	34237
46408	116902	34235
46409	116909	34234
46410	116911	34231
46411	116918	34230
46412	116921	34227
46413	116923	34225
46414	116927	34222
46415	116929	34220
46416	116932	34218
46417	116934	34215
46418	116942	34214
46419	116950	34213
46420	116957	34212
46421	116965	34211
46422	116967	34208
46423	116974	34207
46424	116978	34205
46425	116986	34204
46426	116990	34202
46427	116997	34201
46428	117001	34199
46429	117009	34198
46430	117010	34195
46431	117018	34194
46432	117025	34193
46433	117027	34190
46434	117034	34189
46435	117038	34186
46436	117044	34185
46437	117052	34184
46438	117060	34183
46439	117064	34181
46440	117071	34180
46441	117073	34177
46442	117077	34175
46443	117081	34173
46444	117081	34170
46445	117088	34169
46446	117095	34167
46447	117102	34166
46448	117109	34165
46449	117116	34164
46450	117123	34163
46451	117125	34160
46452	117132	34159
46453	117133	34156
46454	117135	34153
46455	117137	34150
46456	117139	34148
46457	117146	34146
46458	117147	34144
46459	117150	34141
46460	117153	34139
46461	117161	34138
46462	117162	34135
46463	117163	34132
46464	117170	34131
46465	117172	34128
46466	117173	34125
46467	117175	34122
46468	117176	34119
46469	117183	34118
46470	117191	34117
46471	117198	34116
46472	117200	34113
46473	117207	34112
46474	117214	34111
46475	117222	34110
46476	117222	34107
46477	117230	34106
46478	117231	34103
46479	117238	34102
46480	117246	34101
46481	117252	34099
46482	117260	34098
46483	117262	34096
46484	117269	34094
46485	117276	34093
46486	117284	34092
46487	117285	34089
46488	117287	34086
46489	117290	34084
46490	117291	34081
46491	117298	34080
46492	117300	34077
46493	117300	34074
46494	117308	34073
46495	117315	34072
46496	117322	34071
46497	117328	34069
46498	117332	34067
46499	117333	34064
46500	117336	34062
46501	117338	34059
46502	117343	34057
46503	117344	34054
46504	117351	34053
46505	117358	34052
46506	117359	34049
46507	117360	34046
46508	117367	34045
46509	117373	34043
46510	117374	34040
46511	117376	34037
46512	117378	34035
46513	117380	34032
46514	117387	34031
46515	117394	34030
46516	117401	34028
46517	117402	34025
46518	117408	34024
46519	117415	34023
46520	117418	34020
46521	117425	34019
46522	117426	34016
46523	117427	34013
46524	117429	34011
46525	117433	34008
46526	117434	34005
46527	117436	34003
46528	117438	34000
46529	117446	33999
46530	117454	33998
46531	117462	33997
46532	117464	33995
46533	117471	33993
46534	117472	33990
46535	117473	33988
46536	117481	33986
46537	117484	33984
46538	117492	33983
46539	117492	33980
46540	117496	33978
46541	117503	33977
46542	117511	33976
46543	117518	33974
46544	117526	33973
46545	117534	33972
46546	117536	33970
46547	117544	33969
46548	117550	33967
46549	117558	33966
46550	117565	33965
46551	117573	33964
46552	117580	33963
46553	117583	33961
46554	117591	33960
46555	117597	33958
46556	117599	33955
46557	117600	33953
46558	117608	33952
46559	117609	33949
46560	117617	33948
46561	117618	33945
46562	117620	33942
46563	117621	33939
46564	117621	33936
46565	117622	33933
46566	117630	33932
46567	117638	33931
46568	117641	33929
46569	117649	33928
46570	117650	33925
46571	117658	33924
46572	117665	33923
46573	117667	33920
46574	117668	33917
46575	117670	33914
46576	117677	33913
