iter	RMSE
41802	0.2603906226
41803	0.2603906156
41804	0.2603897565
41805	0.2603890253
41806	0.2603878461
41807	0.260386059
41808	0.2603813623
41809	0.2603812866
41810	0.2603812802
41811	0.2603666533
41812	0.2603440101
41813	0.2603422932
41814	0.2603422868
41815	0.2603422803
41816	0.2603422492
41817	0.2603349719
41818	0.2603275992
41819	0.2603259465
41820	0.2603258382
41821	0.260321192
41822	0.2603186783
41823	0.2603174872
41824	0.2603171705
41825	0.2603150651
41826	0.2603128434
41827	0.2603127564
41828	0.2603127534
41829	0.2603109916
41830	0.2603037281
41831	0.2603036413
41832	0.2602949895
41833	0.2602949831
41834	0.2602948377
41835	0.2602948313
41836	0.2602764919
41837	0.260276384
41838	0.2602729267
41839	0.2602705321
41840	0.2602705257
41841	0.2602666957
41842	0.2602514242
41843	0.260223369
41844	0.2602181376
41845	0.2602180295
41846	0.26020751
41847	0.2601818494
41848	0.2601818429
41849	0.2601741189
41850	0.2601667657
41851	0.2601652496
41852	0.2601644936
41853	0.260164487
41854	0.2601554149
41855	0.2601544791
41856	0.2601544762
41857	0.2601543682
41858	0.260154259
41859	0.2601530699
41860	0.260150974
41861	0.2601506997
41862	0.2601506931
41863	0.2601488149
41864	0.2601486694
41865	0.2601486628
41866	0.2601484485
41867	0.2601483408
41868	0.2601483343
41869	0.2601474785
41870	0.2601468195
41871	0.2601463847
41872	0.2601463089
41873	0.2601462013
41874	0.2601461948
41875	0.2601414718
41876	0.2601412505
41877	0.2601397785
41878	0.2601222763
41879	0.2601217964
41880	0.2601204866
41881	0.2601203794
41882	0.2601193012
41883	0.260119194
41884	0.2601184354
41885	0.260105295
41886	0.2601052885
41887	0.2600996762
41888	0.2600945963
41889	0.260093782
41890	0.2600936954
41891	0.2600936888
41892	0.2600916309
41893	0.2600851908
41894	0.2600851843
41895	0.2600850772
41896	0.2600837921
41897	0.2600837057
41898	0.2600821794
41899	0.2600814346
41900	0.2600602143
41901	0.2600565407
41902	0.2600559106
41903	0.260049374
41904	0.2600492671
41905	0.2600490547
41906	0.2600478198
41907	0.2600467467
41908	0.2600457403
41909	0.2600457338
41910	0.2600454741
41911	0.2600398244
41912	0.2600395933
41913	0.2600395869
41914	0.2600389769
41915	0.2600387115
41916	0.2600386253
41917	0.2600347746
41918	0.2600293718
41919	0.2600146659
41920	0.2600145591
41921	0.2600128921
41922	0.2600127855
41923	0.260012779
41924	0.2600120036
41925	0.2600107609
41926	0.2600106543
41927	0.2600097147
41928	0.2600096182
41929	0.2600095322
41930	0.2600080495
41931	0.2600072945
41932	0.2600065372
41933	0.2600062214
41934	0.2600061903
41935	0.2600025885
41936	0.2600025026
41937	0.2600023907
41938	0.2600022944
41939	0.2600022285
41940	0.2600010139
41941	0.2600010075
41942	0.2600003011
41943	0.2599945398
41944	0.2599934033
41945	0.2599881023
41946	0.2599879958
41947	0.2599879894
41948	0.2599803489
41949	0.2599797252
41950	0.2599627138
41951	0.2599626076
41952	0.2599496957
41953	0.2599375886
41954	0.2599375822
41955	0.2599355277
41956	0.2599293984
41957	0.2599223648
41958	0.2599221231
41959	0.2599209808
41960	0.2599209745
41961	0.2599200054
41962	0.2599198994
41963	0.2599198352
41964	0.2599198289
41965	0.2599197129
41966	0.259919607
41967	0.2599196006
41968	0.2599194537
41969	0.259918371
41970	0.2599161573
41971	0.2599160514
41972	0.2599159553
41973	0.259915949
41974	0.2599008308
41975	0.2599007249
41976	0.2598936401
41977	0.2598935543
41978	0.259893548
41979	0.2598935417
41980	0.2598934561
41981	0.2598920121
41982	0.2598920059
41983	0.2598919205
41984	0.2598918148
41985	0.2598896727
41986	0.2598887907
41987	0.2598868049
41988	0.2598761924
41989	0.2598761896
41990	0.2598761044
41991	0.2598752906
41992	0.2598752055
41993	0.2598665604
41994	0.2598460152
41995	0.25984518
41996	0.2598450743
41997	0.2598449687
41998	0.259839095
41999	0.2598384974
42000	0.2598373477
42001	0.2598370979
42002	0.2598367028
42003	0.2598357699
42004	0.2598350643
42005	0.259834098
42006	0.2598340134
42007	0.259834007
42008	0.259833775
42009	0.2598336905
42010	0.2598336061
42011	0.2598333566
42012	0.2598331142
42013	0.2598331079
42014	0.2598326495
42015	0.2598255628
42016	0.2598255563
42017	0.2598254511
42018	0.2598254447
42019	0.2598254383
42020	0.2598254354
42021	0.2598253513
42022	0.2598177728
42023	0.2598160391
42024	0.2598159341
42025	0.2598075944
42026	0.2598065645
42027	0.2598064596
42028	0.2598050018
42029	0.2598035292
42030	0.2598035229
42031	0.2598012504
42032	0.2598011665
42033	0.2598010618
42034	0.2598009571
42035	0.2598000861
42036	0.2597997068
42037	0.2597991289
42038	0.2597986065
42039	0.2597983524
42040	0.2597983462
42041	0.2597936584
42042	0.2597936521
42043	0.2597936458
42044	0.2597929613
42045	0.2597928779
42046	0.2597927735
42047	0.2597926693
42048	0.2597849064
42049	0.2597848231
42050	0.2597805541
42051	0.2597766904
42052	0.2597765743
42053	0.2597757473
42054	0.2597747539
42055	0.2597747475
42056	0.2597747412
42057	0.2597668264
42058	0.2597664268
42059	0.2597625347
42060	0.2597612819
42061	0.2597611991
42062	0.2597604555
42063	0.2597604238
42064	0.259759227
42065	0.2597575014
42066	0.2597566766
42067	0.2597565354
42068	0.2597529275
42069	0.2597521743
42070	0.2597512423
42071	0.2597512108
42072	0.2597503956
42073	0.2597503893
42074	0.2597503128
42075	0.2597502073
42076	0.259750103
42077	0.2597500967
42078	0.2597490749
42079	0.2597490686
42080	0.2597321358
42081	0.2597304791
42082	0.259729756
42083	0.259729053
42084	0.2597289704
42085	0.2597288297
42086	0.2597281271
42087	0.2597280229
42088	0.2597272513
42089	0.2597199554
42090	0.259714471
42091	0.2597144395
42092	0.2597135116
42093	0.2597135052
42094	0.2597134989
42095	0.2596926779
42096	0.25969221
42097	0.2596921055
42098	0.2596905904
42099	0.2596874683
42100	0.2596831242
42101	0.2596830197
42102	0.259682177
42103	0.2596821706
42104	0.2596780831
42105	0.2596586203
42106	0.2596586138
42107	0.2596586074
42108	0.2596582325
42109	0.2596581497
42110	0.259658067
42111	0.2596580606
42112	0.2596573094
42113	0.2596565796
42114	0.2596559513
42115	0.2596307216
42116	0.2596307152
42117	0.2596306108
42118	0.2596305065
42119	0.2596293124
42120	0.2596292082
42121	0.25959982
42122	0.2595961349
42123	0.2595961286
42124	0.2595960839
42125	0.2595948092
42126	0.2595933504
42127	0.2595932795
42128	0.2595931752
42129	0.2595882544
42130	0.259588248
42131	0.2595879888
42132	0.2595831491
42133	0.2595809421
42134	0.259580838
42135	0.259580734
42136	0.259580663
42137	0.2595805584
42138	0.259579998
42139	0.2595789932
42140	0.2595788892
42141	0.2595788067
42142	0.2595787029
42143	0.2595782843
42144	0.2595782779
42145	0.2595773532
42146	0.2595772769
42147	0.2595737284
42148	0.2595733223
42149	0.2595726688
42150	0.2595726624
42151	0.2595510081
42152	0.259546584
42153	0.259546502
42154	0.2595464957
42155	0.259539432
42156	0.2595283067
42157	0.2595283003
42158	0.2595275796
42159	0.2595274757
42160	0.259527394
42161	0.2595157254
42162	0.2595133457
42163	0.2595130983
42164	0.2595068309
42165	0.2595024557
42166	0.2595024493
42167	0.259501751
42168	0.2595006043
42169	0.2595005006
42170	0.2595003847
42171	0.2594938666
42172	0.2594938602
42173	0.2594924046
42174	0.2594922641
42175	0.2594736143
42176	0.2594735106
42177	0.2594734781
42178	0.2594733745
42179	0.2594732927
42180	0.2594723775
42181	0.2594682797
42182	0.2594644911
42183	0.2594362252
42184	0.2594185162
42185	0.2594184345
42186	0.259418353
42187	0.2594182715
42188	0.2594175255
42189	0.2593997944
42190	0.2593950917
42191	0.2593880148
42192	0.2593865449
42193	0.2593859404
42194	0.2593846693
42195	0.2593833217
42196	0.2593833152
42197	0.2593832402
42198	0.2593831364
42199	0.2593814088
42200	0.2593803555
42201	0.2593755705
42202	0.259375564
42203	0.2593754604
42204	0.259374224
42205	0.2593511389
42206	0.2593510577
42207	0.2593464083
42208	0.2593462648
42209	0.2593461837
42210	0.2593461771
42211	0.2593461706
42212	0.2593290016
42213	0.2593225066
42214	0.2593083194
42215	0.2593075674
42216	0.2593068528
42217	0.2593068462
42218	0.259302114
42219	0.2592839589
42220	0.2592652676
42221	0.2592651642
42222	0.2592637355
42223	0.2592636546
42224	0.2592635787
42225	0.2592634754
42226	0.2592631373
42227	0.2592631307
42228	0.2592631242
42229	0.2592630482
42230	0.2592620027
42231	0.2592606018
42232	0.2592603187
42233	0.2592602428
42234	0.2592598888
42235	0.2592591428
42236	0.2592542464
42237	0.2592534349
42238	0.2592356594
42239	0.2592355559
42240	0.2592225669
42241	0.2592224635
42242	0.2592161413
42243	0.2592160607
42244	0.259216054
42245	0.2592144771
42246	0.2592140859
42247	0.259212658
42248	0.2592077166
42249	0.2592073345
42250	0.2592029278
42251	0.2592022841
42252	0.2592014505
42253	0.259189368
42254	0.259189265
42255	0.259189162
42256	0.2591883781
42257	0.2591872955
42258	0.259185212
42259	0.2591841821
42260	0.259184079
42261	0.2591840723
42262	0.2591840016
42263	0.2591818934
42264	0.2591811959
42265	0.2591801712
42266	0.2591800954
42267	0.2591768072
42268	0.259176704
42269	0.2591750796
42270	0.2591750452
42271	0.259174021
42272	0.2591740143
42273	0.2591732026
42274	0.259171952
42275	0.2591718489
42276	0.2591710652
42277	0.2591640171
42278	0.2591640105
42279	0.259162714
42280	0.259161231
42281	0.2591611511
42282	0.2591607595
42283	0.2591546725
42284	0.2591545288
42285	0.2591483959
42286	0.2591474381
42287	0.2591472349
42288	0.259146987
42289	0.2591467445
42290	0.2591464261
42291	0.2591463137
42292	0.2591462111
42293	0.2591452934
42294	0.2591433617
42295	0.2591399435
42296	0.2591337085
42297	0.2591327926
42298	0.2591327861
42299	0.2591321865
42300	0.25913218
42301	0.2591321042
42302	0.2591306768
42303	0.2591148537
42304	0.2591023666
42305	0.2591022909
42306	0.2590946274
42307	0.2590944832
42308	0.2590784572
42309	0.2590743291
42310	0.2590673772
42311	0.2590666497
42312	0.2590666431
42313	0.2590656625
42314	0.2590592857
42315	0.2590592791
42316	0.2590592725
42317	0.2590591005
42318	0.2590590214
42319	0.2590583005
42320	0.2590581977
42321	0.259058095
42322	0.2590521268
42323	0.2590519167
42324	0.259051565
42325	0.2590429144
42326	0.2590429078
42327	0.2590419749
42328	0.2590372531
42329	0.2590363906
42330	0.2590363117
42331	0.2590363051
42332	0.2590315206
42333	0.2590304758
42334	0.2590304692
42335	0.2590303657
42336	0.2590293884
42337	0.2590293178
42338	0.2590089557
42339	0.2590073913
42340	0.2590070956
42341	0.2590070889
42342	0.2590065691
42343	0.2589960196
42344	0.2589960032
42345	0.2589959246
42346	0.2589957385
42347	0.2589950245
42348	0.258958172
42349	0.2589580003
42350	0.2589577975
42351	0.2589574797
42352	0.2589266103
42353	0.2589266038
42354	0.2589265972
42355	0.2589265907
42356	0.2589100933
42357	0.2589081842
42358	0.2589078338
42359	0.2588876248
42360	0.2588832144
42361	0.2588830615
42362	0.2588830548
42363	0.2588829783
42364	0.2588829716
42365	0.2588821892
42366	0.2588821825
42367	0.2588821759
42368	0.2588784589
42369	0.2588782566
42370	0.2588712427
42371	0.2588704792
42372	0.2588703769
42373	0.2588696295
42374	0.2588683985
42375	0.2588682963
42376	0.2588681941
42377	0.2588681156
42378	0.2588677745
42379	0.2588677678
42380	0.2588676658
42381	0.2588676592
42382	0.2588675808
42383	0.2588622882
42384	0.2588622816
42385	0.2588612036
42386	0.2588581403
42387	0.2588467752
42388	0.2588459015
42389	0.2588457996
42390	0.2588456977
42391	0.2588456528
42392	0.2588269438
42393	0.2588179146
42394	0.2588177425
42395	0.2588176641
42396	0.2588151326
42397	0.2588135329
42398	0.258813431
42399	0.2588126545
42400	0.258812648
42401	0.2588124018
42402	0.2588123233
42403	0.2588123167
42404	0.258812215
42405	0.2588061344
42406	0.2588053626
42407	0.2588053561
42408	0.2588053496
42409	0.2588049105
42410	0.2588037237
42411	0.2588034421
42412	0.2588033638
42413	0.2587921564
42414	0.2587916187
42415	0.2587916122
42416	0.258790658
42417	0.2587905564
42418	0.2587904548
42419	0.2587894506
42420	0.2587886701
42421	0.2587886636
42422	0.2587737249
42423	0.2587727393
42424	0.258772644
42425	0.2587725659
42426	0.2587725595
42427	0.2587725531
42428	0.2587718672
42429	0.2587718608
42430	0.2587717594
42431	0.2587710485
42432	0.2587710421
42433	0.2587696843
42434	0.2587688813
42435	0.2587688034
42436	0.2587678049
42437	0.2587677272
42438	0.2587677163
42439	0.2587569864
42440	0.2587562706
42441	0.2587561694
42442	0.2587560683
42443	0.258756062
42444	0.2587560556
42445	0.2587559601
42446	0.2587547755
42447	0.2587546978
42448	0.2587466537
42449	0.2587465761
42450	0.2587402264
42451	0.2587344478
42452	0.2587329286
42453	0.2587321955
42454	0.2587320834
42455	0.258732077
42456	0.2587320706
42457	0.2587312366
42458	0.2587303604
42459	0.2587185465
42460	0.2587184691
42461	0.2587177711
42462	0.2587101285
42463	0.2587101221
42464	0.2587100448
42465	0.2587099493
42466	0.2587095672
42467	0.2587081216
42468	0.2587081191
42469	0.2587081126
42470	0.2587081062
42471	0.2587034962
42472	0.2587022599
42473	0.2586862004
42474	0.2586781316
42475	0.2586774638
42476	0.258674134
42477	0.2586541015
42478	0.2586497744
42479	0.2586493502
42480	0.2586486679
42481	0.2586485655
42482	0.2586350679
42483	0.2586316705
42484	0.2586315694
42485	0.2586299828
42486	0.2586106403
42487	0.2586067797
42488	0.2586060984
42489	0.2586053672
42490	0.2586045377
42491	0.258600671
42492	0.2585912867
42493	0.2585905439
42494	0.2585895401
42495	0.258589439
42496	0.258589338
42497	0.2585892433
42498	0.2585892367
42499	0.2585883662
42500	0.2585878596
42501	0.2585807861
42502	0.2585799573
42503	0.2585624134
42504	0.2585614835
42505	0.2585603113
42506	0.2585603046
42507	0.258559649
42508	0.2585589396
42509	0.2585561011
42510	0.258555314
42511	0.2585552376
42512	0.2585512744
42513	0.2585495734
42514	0.258549423
42515	0.2585487147
42516	0.2585487093
42517	0.2585487026
42518	0.258548696
42519	0.2585465888
42520	0.258546494
42521	0.2585463523
42522	0.2585463457
42523	0.2585461182
42524	0.2585460176
42525	0.2585457734
42526	0.2585456731
42527	0.2585456665
42528	0.2585446728
42529	0.258544429
42530	0.2585443289
42531	0.2585425916
42532	0.2585412457
42533	0.2585411698
42534	0.2585411632
42535	0.2585410631
42536	0.2585409631
42537	0.258534753
42538	0.2585347464
42539	0.2585347398
42540	0.2585003263
42541	0.2585001692
42542	0.2584999021
42543	0.2584992236
42544	0.2584985156
42545	0.2584985091
42546	0.2584984327
42547	0.2584943975
42548	0.2584941945
42549	0.258494188
42550	0.2584932556
42551	0.2584932531
42552	0.2584932466
42553	0.2584925392
42554	0.2584921781
42555	0.2584903332
42556	0.2584901905
42557	0.258490184
42558	0.2584826475
42559	0.2584808967
42560	0.2584791635
42561	0.2584757319
42562	0.258475632
42563	0.2584754478
42564	0.2584712162
42565	0.2584711165
42566	0.25847111
42567	0.2584711036
42568	0.2584701145
42569	0.2584586665
42570	0.258438445
42571	0.2584324473
42572	0.2584170892
42573	0.2584170825
42574	0.2584158796
42575	0.2584147044
42576	0.2584146285
42577	0.2584128303
42578	0.2584127307
42579	0.2584078733
42580	0.2584015561
42581	0.2584015091
42582	0.2583972797
42583	0.2583971802
42584	0.258396996
42585	0.2583961074
42586	0.2583771831
42587	0.2583771765
42588	0.2583760026
42589	0.258375996
42590	0.2583675841
42591	0.2583674847
42592	0.2583671497
42593	0.2583670739
42594	0.2583669747
42595	0.258366899
42596	0.2583668924
42597	0.2583663902
42598	0.2583663836
42599	0.2583489066
42600	0.2583477489
42601	0.258347321
42602	0.2583469532
42603	0.2583469466
42604	0.258346075
42605	0.2583420841
42606	0.2583305812
42607	0.2583303619
42608	0.2583303595
42609	0.2583134188
42610	0.2583133433
42611	0.2583121864
42612	0.2583051705
42613	0.2583050714
42614	0.2583050648
42615	0.258304568
42616	0.2583036685
42617	0.2583036619
42618	0.2583032282
42619	0.2583032216
42620	0.2583024309
42621	0.2583016407
42622	0.2583015656
42623	0.258301559
42624	0.2583007485
42625	0.2583006493
42626	0.2583005743
42627	0.2583005677
42628	0.2582997489
42629	0.258298204
42630	0.2582908005
42631	0.2582902078
42632	0.258289318
42633	0.2582786646
42634	0.2582785623
42635	0.2582643547
42636	0.2582642554
42637	0.2582641563
42638	0.2582621819
42639	0.2582620829
42640	0.2582465691
42641	0.2582417322
42642	0.258241686
42643	0.258241611
42644	0.2582415151
42645	0.2582408431
42646	0.2582399013
42647	0.258236691
42648	0.2582366845
42649	0.2582357037
42650	0.2582301094
42651	0.2582285308
42652	0.2582284315
42653	0.2582277918
42654	0.2582277853
42655	0.2582277828
42656	0.2582276388
42657	0.2582211641
42658	0.258221065
42659	0.2582198534
42660	0.2582189589
42661	0.2582061352
42662	0.2582042494
42663	0.2582041745
42664	0.2581977035
42665	0.258197701
42666	0.258183996
42667	0.2581832893
42668	0.2581832146
42669	0.2581625668
42670	0.2581625603
42671	0.2581610734
42672	0.2581546876
42673	0.2581546811
42674	0.2581525763
42675	0.2581508138
42676	0.2581507148
42677	0.2581497632
42678	0.2581493386
42679	0.2581489223
42680	0.2581439658
42681	0.2581398714
42682	0.2581397969
42683	0.2581397225
42684	0.2581334546
42685	0.2581268985
42686	0.2581085324
42687	0.2581084335
42688	0.2581082492
42689	0.2581082427
42690	0.25810802
42691	0.2581079457
42692	0.2581079392
42693	0.2581076366
42694	0.2581068759
42695	0.2581066599
42696	0.2581057748
42697	0.2580994756
42698	0.2580477677
42699	0.2580471179
42700	0.2580463393
42701	0.258038965
42702	0.2580388652
42703	0.258018335
42704	0.2580183285
42705	0.2580120196
42706	0.2580108378
42707	0.2580101956
42708	0.2580096375
42709	0.2580094051
42710	0.2580093986
42711	0.2580068882
42712	0.2580067445
42713	0.2580065364
42714	0.2580056435
42715	0.258005637
42716	0.2580055384
42717	0.2580054012
42718	0.2580048009
42719	0.2580034048
42720	0.2580033982
42721	0.2580027285
42722	0.2580025599
42723	0.2580021807
42724	0.2580018318
42725	0.2580006136
42726	0.2579757207
42727	0.2579757181
42728	0.2579756445
42729	0.2579657899
42730	0.2579657834
42731	0.2579656849
42732	0.2579656784
42733	0.25796489
42734	0.2579648836
42735	0.257959628
42736	0.2579595297
42737	0.2579594561
42738	0.2579594497
42739	0.2579593514
42740	0.2579574567
42741	0.2579574502
42742	0.2579573372
42743	0.2579497164
42744	0.2579497099
42745	0.2579320255
42746	0.2579136177
42747	0.2579127612
42748	0.2579065629
42749	0.2579065564
42750	0.2579065499
42751	0.2579064516
42752	0.2579062166
42753	0.25788726
42754	0.2578840285
42755	0.257884022
42756	0.2578638682
42757	0.2578629185
42758	0.2578622209
42759	0.2578613127
42760	0.2578611042
42761	0.2578610977
42762	0.2578596863
42763	0.257854017
42764	0.257848652
42765	0.257845079
42766	0.2578408061
42767	0.2578406649
42768	0.2578406583
42769	0.2578294456
42770	0.2578294391
42771	0.2578291917
42772	0.2578284195
42773	0.2578271781
42774	0.2578271046
42775	0.2578270331
42776	0.2578270266
42777	0.2578270201
42778	0.257825318
42779	0.2578218021
42780	0.2578215545
42781	0.2578214564
42782	0.2578147416
42783	0.2578146685
42784	0.2578145955
42785	0.2578144975
42786	0.2578144246
42787	0.2578144181
42788	0.2578144116
42789	0.2578144052
42790	0.2578143988
42791	0.257814312
42792	0.257796368
42793	0.2577958096
42794	0.2577938053
42795	0.2577842131
42796	0.2577842066
42797	0.2577840604
42798	0.2577833365
42799	0.25778333
42800	0.2577831887
42801	0.2577811661
42802	0.2577811636
42803	0.2577810871
42804	0.2577801996
42805	0.2577658584
42806	0.2577646206
42807	0.2577520085
42808	0.2577509056
42809	0.2577290727
42810	0.2577290661
42811	0.2577289911
42812	0.2577289845
42813	0.2577101666
42814	0.2577101601
42815	0.2577090002
42816	0.257705799
42817	0.2577057266
42818	0.2577040625
42819	0.2577039903
42820	0.2577038925
42821	0.2577038203
42822	0.257699817
42823	0.2576997131
42824	0.2576981466
42825	0.2576972285
42826	0.2576972219
42827	0.2576964042
42828	0.2576963977
42829	0.2576924911
42830	0.2576915575
42831	0.2576776419
42832	0.2576763979
42833	0.2576761899
42834	0.2576747339
42835	0.2576739067
42836	0.2576738963
42837	0.2576718937
42838	0.2576718872
42839	0.2576710856
42840	0.2576708998
42841	0.2576667987
42842	0.2576667923
42843	0.2576661512
42844	0.2576654264
42845	0.2576654238
42846	0.2576628829
42847	0.2576522366
42848	0.2576514145
42849	0.2576513165
42850	0.2576510962
42851	0.257646798
42852	0.2576467915
42853	0.2576466935
42854	0.2576465957
42855	0.2576456423
42856	0.2576455446
42857	0.2576455381
42858	0.2576455316
42859	0.2576449304
42860	0.2576439267
42861	0.2576392409
42862	0.2576392344
42863	0.2576383763
42864	0.2576383046
42865	0.2576374681
42866	0.2576374615
42867	0.2576324345
42868	0.2576305111
42869	0.2576305046
42870	0.257616031
42871	0.2576159331
42872	0.2576155706
42873	0.257606807
42874	0.2576065628
42875	0.2576064651
42876	0.2576064586
42877	0.2576062611
42878	0.257601652
42879	0.2576016455
42880	0.2576015489
42881	0.2576015424
42882	0.2576004803
42883	0.2576004037
42884	0.2575814974
42885	0.257581491
42886	0.2575763491
42887	0.2575674955
42888	0.257567358
42889	0.2575664135
42890	0.257566407
42891	0.2575599532
42892	0.2575596334
42893	0.2575596269
42894	0.2575595173
42895	0.2575594457
42896	0.2575582599
42897	0.2575560108
42898	0.2575560044
42899	0.257555998
42900	0.2575559006
42901	0.2575287015
42902	0.2575286951
42903	0.2575286886
42904	0.2575083954
42905	0.2575074037
42906	0.2574993573
42907	0.2574992213
42908	0.2574979215
42909	0.25749785
42910	0.2574976076
42911	0.2574968451
42912	0.2574951617
42913	0.2574910771
42914	0.2574907336
42915	0.257490121
42916	0.2574859354
42917	0.2574849991
42918	0.2574846705
42919	0.2574841122
42920	0.257483895
42921	0.2574837999
42922	0.257482875
42923	0.2574828685
42924	0.257482862
42925	0.257482645
42926	0.2574826385
42927	0.2574758967
42928	0.2574758255
42929	0.2574749604
42930	0.2574748251
42931	0.2574744373
42932	0.2574707439
42933	0.2574659495
42934	0.2574653367
42935	0.2574647247
42936	0.2574645812
42937	0.2574638791
42938	0.2574638726
42939	0.2574637759
42940	0.257452688
42941	0.2574517232
42942	0.2574509409
42943	0.257450169
42944	0.257450098
42945	0.2574500915
42946	0.257450085
42947	0.2574500141
42948	0.2574499175
42949	0.2574298191
42950	0.2574254818
42951	0.2574246789
42952	0.2574246724
42953	0.2574246659
42954	0.2574246595
42955	0.2574234472
42956	0.2574233507
42957	0.2574233011
42958	0.2574224276
42959	0.2574223312
42960	0.257421069
42961	0.2574209726
42962	0.2574209212
42963	0.2574208442
42964	0.2574193524
42965	0.257419346
42966	0.257414327
42967	0.2574142563
42968	0.2574130164
42969	0.2574125233
42970	0.2574123079
42971	0.2573888553
42972	0.2573881436
42973	0.2573881388
42974	0.2573871215
42975	0.2573852252
42976	0.2573839457
42977	0.2573838753
42978	0.2573770208
42979	0.2573712852
42980	0.2573712788
42981	0.2573711824
42982	0.2573710703
42983	0.2573533109
42984	0.257349171
42985	0.2573480187
42986	0.2573480123
42987	0.2573476935
42988	0.2573476871
42989	0.2573474664
42990	0.2573473964
42991	0.2573473265
42992	0.2573439777
42993	0.2573432163
42994	0.257342695
42995	0.2573425111
42996	0.2573417515
42997	0.25734134
42998	0.2573411126
42999	0.2573410354
43000	0.2573178825
43001	0.257317668
43002	0.2573175719
43003	0.2573160993
43004	0.2573154595
43005	0.2573143974
43006	0.2573128056
43007	0.2573118477
43008	0.2572945662
43009	0.2572945599
43010	0.2572934083
43011	0.2572933119
43012	0.2572932157
43013	0.2572913473
43014	0.2572865636
43015	0.2572856073
43016	0.2572856009
43017	0.2572849623
43018	0.2572849559
43019	0.2572849495
43020	0.2572848532
43021	0.2572847569
43022	0.2572483181
43023	0.2572469304
43024	0.2572460839
43025	0.2572284558
43026	0.2572284494
43027	0.2572283531
43028	0.2572248852
43029	0.2572246574
43030	0.2572061992
43031	0.2572061031
43032	0.2572060028
43033	0.2572046229
43034	0.2572046165
43035	0.2572037416
43036	0.2572036455
43037	0.2572035752
43038	0.2572027206
43039	0.2572027143
43040	0.2572011816
43041	0.2571996489
43042	0.2571995787
43043	0.2571995723
43044	0.2571936193
43045	0.2571935192
43046	0.2571935128
43047	0.2571927402
43048	0.2571851899
43049	0.2571804116
43050	0.2571804052
43051	0.2571803089
43052	0.2571695169
43053	0.2571694467
43054	0.2571694403
43055	0.2571693005
43056	0.2571631838
43057	0.2571614105
43058	0.2571613404
43059	0.2571611263
43060	0.25716112
43061	0.2571599772
43062	0.2571566325
43063	0.2571565364
43064	0.2571262844
43065	0.2571248401
43066	0.2571248337
43067	0.2571241087
43068	0.257123905
43069	0.2571178054
43070	0.257117588
43071	0.2571171979
43072	0.2571171916
43073	0.2571166172
43074	0.2571118038
43075	0.2571117975
43076	0.2571117947
43077	0.2571117249
43078	0.2571075993
43079	0.2571067048
43080	0.2571066351
43081	0.257106539
43082	0.2571065327
43083	0.2571064631
43084	0.2571045206
43085	0.2571036225
43086	0.2571036162
43087	0.2570981551
43088	0.2570979288
43089	0.2570968686
43090	0.2570968622
43091	0.2570967928
43092	0.2570940042
43093	0.257093677
43094	0.2570936388
43095	0.2570930324
43096	0.2570915083
43097	0.257091502
43098	0.2570910955
43099	0.2570726208
43100	0.2570725435
43101	0.2570495844
43102	0.2570495781
43103	0.2570493658
43104	0.2570470491
43105	0.2570470428
43106	0.2570453378
43107	0.2570444528
43108	0.2570385704
43109	0.2570375829
43110	0.2570372082
43111	0.2570359695
43112	0.2570321175
43113	0.2570321112
43114	0.257032105
43115	0.2570320064
43116	0.2570320001
43117	0.257027546
43118	0.2570252785
43119	0.2570252723
43120	0.2570248988
43121	0.2570248057
43122	0.2570231686
43123	0.2570230732
43124	0.2570124184
43125	0.2570116295
43126	0.2570102586
43127	0.2570093084
43128	0.2570085454
43129	0.257008228
43130	0.2570067644
43131	0.2570066656
43132	0.2570066594
43133	0.2570031957
43134	0.257003193
43135	0.2570030944
43136	0.2570029991
43137	0.2570029928
43138	0.25700196
43139	0.2570019538
43140	0.2570010958
43141	0.2569942119
43142	0.2569936384
43143	0.256993367
43144	0.2569930503
43145	0.2569930441
43146	0.2569915172
43147	0.2569867375
43148	0.2569863583
43149	0.2569685145
43150	0.2569684196
43151	0.2569675595
43152	0.2569659502
43153	0.2569644052
43154	0.256964224
43155	0.2569641293
43156	0.2569623145
43157	0.2569623083
43158	0.2569623022
43159	0.2569622961
43160	0.2569618367
43161	0.2569572039
43162	0.2569554893
43163	0.2569515382
43164	0.2569466795
43165	0.2569353946
43166	0.2569353885
43167	0.2569353824
43168	0.2569353144
43169	0.2569338797
43170	0.2569326657
43171	0.2569279346
43172	0.2569102761
43173	0.2569102081
43174	0.2569084111
43175	0.2569077271
43176	0.2569057261
43177	0.2569056581
43178	0.2568813156
43179	0.2568805041
43180	0.2568519997
43181	0.2568519936
43182	0.2568512815
43183	0.2568511868
43184	0.2568505564
43185	0.2568504617
43186	0.2568496969
43187	0.2568496908
43188	0.2568490094
43189	0.2568480537
43190	0.2568479592
43191	0.2568478647
43192	0.256846355
43193	0.2568462605
43194	0.2568455668
43195	0.2568450672
43196	0.2568450612
43197	0.2568447926
43198	0.2568425794
43199	0.2568419256
43200	0.2568407928
43201	0.2568401394
43202	0.2568399542
43203	0.2568399481
43204	0.256839942
43205	0.256839936
43206	0.2568398415
43207	0.2568397472
43208	0.2568395666
43209	0.2568395606
43210	0.2568394664
43211	0.25683553
43212	0.2568354359
43213	0.2568353418
43214	0.2568351316
43215	0.2568152888
43216	0.256814545
